
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
DC:FE:07:A5:75:58, 2018-09-15 16:29:20, 2018-09-15 16:29:24, 11,  54, WPA2 WPA, CCMP TKIP,PSK,   0,       11,        0,   0.  0.  0.  0,  13, CBCI-9D1F-2.4, 
48:60:5F:07:95:76, 2018-09-15 16:29:19, 2018-09-15 16:29:28, 11,  54, WPA2, CCMP,PSK,   0,      359,        2,   0.  0.  0.  0,  16, LG Aristo 2 8980, 
BA:C1:11:C1:AA:C8, 2018-09-15 16:29:19, 2018-09-15 16:29:28, 11,  54, WPA2, CCMP,PSK,   0,        8,        0,   0.  0.  0.  0,  17, Kristine's iPhone, 
EC:BD:1D:5D:68:7E, 2018-09-15 16:29:26, 2018-09-15 16:29:26,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:5F, 2018-09-15 16:29:25, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:54, 2018-09-15 16:29:24, 2018-09-15 16:29:27,  0,  -1, OPN, ,   ,  -1,        0,        1, 100. 69.235. 16,   0, , 
84:78:AC:98:95:CE, 2018-09-15 16:29:24, 2018-09-15 16:29:24,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DC:FE:07:A3:A2:51, 2018-09-15 16:29:23, 2018-09-15 16:29:23,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:96, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
10:05:01:20:83:C8, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:70, 2018-09-15 16:29:23, 2018-09-15 16:29:25,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
E0:AC:F1:C4:54:20, 2018-09-15 16:29:22, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:93, 2018-09-15 16:29:21, 2018-09-15 16:29:23,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:7E, 2018-09-15 16:29:21, 2018-09-15 16:29:25,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
40:E3:D6:5D:86:F0, 2018-09-15 16:29:19, 2018-09-15 16:29:24,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:97, 2018-09-15 16:29:20, 2018-09-15 16:29:20,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
00:1A:DD:07:21:24, 2018-09-15 16:29:20, 2018-09-15 16:29:20,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
DC:FE:07:A5:75:61, 2018-09-15 16:29:21, 2018-09-15 16:29:21,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
10:DA:43:8F:21:A7, 2018-09-15 16:29:22, 2018-09-15 16:29:22,  0,  -1, WPA, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
00:1A:DD:07:22:84, 2018-09-15 16:29:22, 2018-09-15 16:29:22,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
C4:13:E2:37:44:54, 2018-09-15 16:29:19, 2018-09-15 16:29:29,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C4:13:E2:37:44:64, 2018-09-15 16:29:19, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
EC:BD:1D:5C:26:7F, 2018-09-15 16:29:19, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:90, 2018-09-15 16:29:20, 2018-09-15 16:29:30,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
00:00:00:00:00:00, 2018-09-15 16:29:21, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
20:3A:07:6F:55:9F, 2018-09-15 16:29:27, 2018-09-15 16:29:29,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
C4:13:E2:37:42:A4, 2018-09-15 16:29:28, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:75:56:87:85:50, 2018-09-15 16:29:30, 2018-09-15 16:29:30,  0,  -1, OPN, ,   ,  -1,        0,        1,   0.  0.  0.  0,   0, , 
FE:E9:98:BF:95:F7, 2018-09-15 16:29:30, 2018-09-15 16:29:30,  0,  -1, , ,   ,  -1,        0,        0,   0.  0.  0.  0,   0, , 
88:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, OPN, ,   ,   0,     2452,     1102, 192.168.150.107,  12, Dunkin Guest, 
9A:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,     1928,        0,   0.  0.  0.  0,   0, , 
AA:DC:96:30:AC:F2, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,     2249,        0,   0.  0.  0.  0,   0, , 
10:05:01:20:B6:F0, 2018-09-15 16:29:19, 2018-09-15 16:29:30, 11,  54, WPA2 WPA, CCMP TKIP,PSK,   0,     1461,        0,   0.  0.  0.  0,  13, CBCI-B7E9-2.4, 
A2:CC:2B:A0:7E:93, 2018-09-15 16:29:29, 2018-09-15 16:29:30, 11,  54, WPA2, CCMP,PSK,   0,        9,       27,   0.  0.  0.  0,  23, Samsung Galaxy S8+ 5746, 

Station MAC, First time seen, Last time seen, Power, # packets, BSSID, Probed ESSIDs
AC:CF:23:B4:92:90, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,SWAAP
A2:B2:2A:B6:70:AD, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
C2:34:D4:67:C5:DF, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
9E:57:0E:1A:1A:91, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
E2:54:B5:48:05:D8, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
36:B8:8D:3E:E2:40, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
92:B0:45:23:BB:2E, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
7A:71:1D:06:AF:A8, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
2E:5A:98:AA:EC:74, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
76:63:46:D6:DA:8C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
76:E5:FB:5A:7E:9B, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
A6:C3:1D:5A:A2:C6, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
9E:7B:66:32:6B:2F, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
D2:CB:63:E2:FA:CC, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
DC:EF:CA:A1:33:12, 2018-09-15 16:29:21, 2018-09-15 16:29:22,   0,        5, (not associated) ,anah
9A:DA:6F:02:BE:32, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
E2:E8:24:65:69:6B, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,BEVNET-NOACCESS1
BE:01:FD:88:A7:42, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
DA:A1:19:39:2E:C5, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
DA:A1:19:69:FD:04, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        4, (not associated) ,
2A:01:C5:2D:7F:07, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
3E:EF:CD:B3:16:B4, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
5E:AE:FE:73:BE:C4, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
96:78:84:E1:8A:1C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
66:14:08:79:71:E8, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
BE:57:91:38:12:0E, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
4A:E2:DC:89:B4:7B, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
E2:D2:83:CE:19:11, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
92:A2:93:93:D1:65, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
36:8E:A7:46:39:C6, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
FE:78:8F:E0:1B:D3, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
B2:D7:65:4B:F4:E1, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,       17, (not associated) ,SilverKris Lounge
DE:BF:7D:7E:FF:EA, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
BA:2F:DE:0D:5F:D5, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
BA:76:F8:E9:4A:BF, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
DA:A1:19:44:58:A2, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        4, (not associated) ,
E2:76:2C:C2:31:63, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
1A:E2:69:57:BF:16, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
C6:9A:EB:9D:5B:6C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
9A:73:52:51:2C:2C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
FA:7C:B8:AE:AE:B8, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
4A:F0:C6:7E:9C:34, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        3, (not associated) ,
0E:54:D5:E6:6C:D5, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
2E:4C:E3:98:C0:59, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
6A:D2:33:19:25:F6, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
16:5A:A2:D7:91:73, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
FA:EF:B1:80:9B:B5, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
26:85:B4:85:04:8F, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
22:75:27:78:68:5C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
DA:32:17:E5:C1:CA, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
7E:EB:18:38:D9:2B, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,BELL_WIFI
52:46:93:45:E5:41, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
3C:E0:72:D6:8F:D9, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        3, (not associated) ,
22:2B:61:BF:3F:23, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
6A:63:E3:1A:84:B5, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
72:C3:63:E6:9E:99, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
CA:42:75:57:C7:82, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
7A:5D:56:D7:CF:37, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
3A:DC:F9:65:49:9D, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
2A:14:A8:BB:A6:E4, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
BE:41:F9:EB:EC:76, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
72:14:A4:4D:E5:93, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
1E:07:AA:A0:A4:48, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
DC:56:E7:01:DF:75, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        4, 00:00:00:00:00:00,
26:64:D7:1A:06:CD, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
CA:B3:3F:3A:FB:3B, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
5E:DC:EE:CE:C0:F9, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
D6:B0:A8:84:6D:69, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
5E:1F:4A:30:61:AC, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
4E:D9:EC:FB:6F:BC, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
3E:B2:26:BE:E2:79, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
9A:57:34:B0:62:FC, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
DA:A1:19:40:06:70, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
5E:CE:84:12:0C:12, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
0A:0D:4A:9A:68:3D, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
5A:C2:5B:B3:4C:5A, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,USG-ACCESS
0A:56:F2:0D:52:4F, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
16:BE:1B:AE:B8:0C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
C2:8A:72:3E:82:D5, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
C2:97:B6:1A:4B:74, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
9E:52:FD:29:B0:FC, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        3, (not associated) ,
60:03:08:8D:02:AA, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
F2:2C:2C:9E:5C:75, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
3A:64:D0:C5:AB:D6, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
2A:21:C3:FB:7E:28, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
CA:98:8A:41:96:42, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        3, (not associated) ,MSP-WiFi,BOK_GUEST
16:67:D7:0A:07:D3, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
1A:25:68:81:2B:21, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
EA:C2:A0:A7:F5:6B, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
CA:BA:11:0D:1D:28, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
12:8D:80:E3:B5:E6, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
D6:B9:8F:F6:BD:42, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
1E:15:F5:9C:AD:CB, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
62:E2:8E:D8:89:6C, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
1A:A1:FE:2B:BF:F3, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
66:7D:68:AA:9B:9E, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
EA:87:DD:A0:52:B1, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
E6:91:02:32:E9:E9, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
62:DD:57:59:3C:D1, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
4A:32:81:AB:1C:84, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
46:51:EA:8D:B1:F8, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
1E:9C:DB:8E:D2:FF, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
62:52:22:BA:09:FD, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
DA:A1:19:3F:B0:77, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
36:A4:B1:B9:AA:42, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,Tham's internet zone,abhs-guest
16:7F:E6:0A:7C:B4, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        1, (not associated) ,
46:13:BD:39:8D:64, 2018-09-15 16:29:21, 2018-09-15 16:29:21,   0,        2, (not associated) ,
02:E4:AC:44:EE:2B, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
66:55:2D:56:7D:87, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
A6:6E:E1:25:10:3D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
76:C1:84:94:E2:FE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
76:53:70:7A:A7:1D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
5A:6B:9B:C0:EA:B1, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
6E:EE:CC:B9:D3:8B, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
2A:2A:81:26:E5:2C, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
CA:23:6B:2E:22:5F, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
0A:18:AD:60:13:BC, 2018-09-15 16:29:20, 2018-09-15 16:29:21,   0,        3, (not associated) ,WestinBostonLobby
FA:97:B9:A3:6B:8C, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
BA:CE:8C:A8:D6:57, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
FA:98:05:19:DC:D0, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
62:C5:3E:A6:69:9E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
D6:6A:73:D0:F1:64, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
0A:96:E6:00:F9:60, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:E2:F6:D2, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
50:7A:55:47:BC:5E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,Passpoint Secure
5A:87:A4:4F:3C:60, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
A2:C0:94:55:2B:57, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
6A:82:60:AB:05:27, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
C6:8A:DB:44:9F:47, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
7E:A1:A2:97:F6:D4, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
2E:30:A5:09:1F:A5, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
5A:EE:67:F4:A7:2E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
9C:E3:3F:54:54:BF, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
CA:E0:79:49:45:19, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
8E:4D:FB:BE:ED:66, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,
56:F5:2D:81:EF:0E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
92:6F:6A:6E:FE:FE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
72:65:EB:07:8F:3B, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
2A:8A:28:13:49:3C, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
0A:FA:38:78:53:9B, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
96:6A:EF:BD:A8:F9, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
AA:D0:BB:D7:33:8A, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
5A:D1:E1:36:7A:3F, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,
C2:A1:93:40:CC:D5, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
E0:B5:2D:33:F1:E7, 2018-09-15 16:29:20, 2018-09-15 16:29:24,   0,        2, (not associated) ,xfinitywifi
3A:EA:C2:55:A0:0E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
EA:39:24:32:F8:3E, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,TMobileWingman
12:44:24:6B:9D:CE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:A6:A9:41, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
1A:44:91:08:A2:48, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
5E:D5:1F:91:45:FA, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
36:A9:B1:18:D5:71, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
AA:9D:82:F0:69:D9, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
3E:19:7C:F6:A5:DA, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,HOME_Guest_2.4GHz
5A:89:C1:EC:DE:BA, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
5E:30:89:B7:90:AE, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        3, (not associated) ,
EA:1B:3E:92:45:14, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
52:7E:55:38:82:34, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
B8:D7:AF:9A:AC:F1, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
7E:64:11:F5:48:67, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,TMobileWingman
46:0D:E0:1C:92:31, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
DA:A1:19:5D:A3:4D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
9A:93:33:44:1F:52, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
9A:BC:AD:03:A4:36, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
F2:BD:D8:9D:71:51, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
46:8E:D7:03:51:0A, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
AA:76:CD:00:A2:FE, 2018-09-15 16:29:20, 2018-09-15 16:29:21,   0,       13, (not associated) ,gnet
22:0C:B9:4C:60:EC, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
E6:79:52:0A:E8:13, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
06:4D:D3:02:9F:88, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
B6:9E:FF:04:9F:C2, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
76:67:74:DB:84:67, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:39:00:D1:84:FC, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
9A:34:9F:AB:C8:AF, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:95:84:FB, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
82:02:AE:E0:50:41, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
F6:82:27:B3:B1:01, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:A1:19:4E:E6:07, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
0E:BE:B7:7C:A1:90, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
BE:09:AE:73:40:5D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
8E:81:6A:51:2D:9D, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
36:EE:BB:8F:26:78, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
96:47:B5:2F:82:20, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        1, (not associated) ,
DA:43:E3:C6:E0:BD, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,
9E:DD:24:47:8F:BF, 2018-09-15 16:29:20, 2018-09-15 16:29:20,   0,        2, (not associated) ,MSP-WiFi
